month,duration,previous,poutcome,deposit
2,165,0,0,yes
2,99,0,0,yes
2,121,0,0,yes
2,119,0,0,yes
2,71,0,0,yes
2,75,0,0,yes
2,158,3,-2,yes
2,152,0,0,yes
2,439,0,0,yes
2,706,0,0,yes
2,138,0,0,yes
2,93,0,0,yes
2,127,1,1,yes
2,261,0,0,yes
2,170,0,0,yes
2,91,0,0,yes
2,138,0,0,yes
2,331,0,0,yes
2,92,0,0,yes
2,232,0,0,yes
2,88,0,0,yes
2,104,0,0,yes
2,127,0,0,yes
2,221,0,0,yes
2,226,0,0,yes
2,120,0,0,yes
2,185,0,0,yes
2,323,0,0,yes
2,113,0,0,yes
2,202,0,0,yes
2,466,0,0,yes
2,475,0,0,yes
2,147,0,0,yes
2,172,0,0,yes
2,343,0,0,yes
2,185,0,0,yes
2,134,0,0,yes
2,83,0,0,yes
2,355,0,0,yes
2,442,0,0,yes
2,208,0,0,yes
2,268,0,0,yes
2,654,0,0,yes
2,245,0,0,yes
2,152,0,0,yes
2,367,0,0,yes
2,361,0,0,yes
2,210,0,0,yes
2,97,0,0,yes
2,195,1,2,yes
2,194,1,-2,yes
2,412,0,0,yes
2,353,0,0,yes
2,172,0,0,yes
2,342,0,0,yes
2,131,0,0,yes
2,87,0,0,yes
2,115,0,0,yes
2,156,0,0,yes
2,79,0,0,yes
2,233,1,1,yes
3,712,0,0,yes
3,378,0,0,yes
3,116,0,0,yes
3,239,0,0,yes
3,175,0,0,yes
3,120,0,0,yes
3,382,0,0,yes
3,143,0,0,yes
3,631,0,0,yes
3,83,0,0,yes
3,499,0,0,yes
3,350,0,0,yes
3,426,0,0,yes
3,320,0,0,yes
3,156,0,0,yes
3,168,0,0,yes
3,180,0,0,yes
3,305,0,0,yes
3,96,0,0,yes
3,377,0,0,yes
3,82,0,0,yes
3,308,2,-2,yes
3,63,0,0,yes
3,181,0,0,yes
3,106,0,0,yes
3,112,1,-2,yes
3,199,0,0,yes
3,195,0,0,yes
3,229,0,0,yes
3,227,0,0,yes
3,266,0,0,yes
3,207,6,2,yes
3,131,0,0,yes
3,116,0,0,yes
3,217,0,0,yes
3,350,3,-2,yes
3,112,0,0,yes
3,80,0,0,yes
3,106,0,0,yes
3,272,0,0,yes
3,122,0,0,yes
3,135,0,0,yes
3,93,0,0,yes
3,266,0,0,yes
3,95,0,0,yes
3,126,0,0,yes
3,323,0,0,yes
3,188,0,0,yes
3,101,0,0,yes
3,80,0,0,yes
3,80,0,0,yes
3,119,0,0,yes
3,139,0,0,yes
3,1209,0,0,yes
3,3076,0,0,yes
3,296,0,0,yes
3,392,0,0,yes
3,406,1,-2,yes
3,220,0,0,yes
3,195,0,0,yes
3,187,0,0,yes
3,299,0,0,yes
3,325,0,0,yes
3,232,2,-2,yes
3,278,0,0,yes
3,194,0,0,yes
3,224,0,0,yes
3,201,0,0,yes
3,167,0,0,yes
3,220,0,0,yes
3,415,0,0,yes
3,115,0,0,yes
3,132,0,0,yes
3,144,0,0,yes
3,170,0,0,yes
3,269,0,0,yes
3,115,0,0,yes
3,96,0,0,yes
3,278,0,0,yes
3,411,0,0,yes
3,117,0,0,yes
3,475,0,0,yes
3,95,2,-2,yes
3,515,0,0,yes
3,300,0,0,yes
3,342,0,0,yes
3,243,13,1,yes
3,234,0,0,yes
3,271,0,0,yes
3,180,0,0,yes
3,1081,0,0,yes
3,163,0,0,yes
3,237,0,0,yes
3,158,0,0,yes
4,351,0,0,yes
4,1176,0,0,yes
4,1196,0,0,yes
4,165,0,0,yes
4,387,0,0,yes
4,739,0,0,yes
4,243,0,0,yes
4,313,0,0,yes
4,1164,0,0,yes
4,397,0,0,yes
4,268,0,0,yes
4,707,3,-2,yes
4,117,0,0,yes
4,939,0,0,yes
4,296,3,-2,yes
4,1203,2,-2,yes
4,475,5,-2,yes
4,583,17,-2,yes
4,158,0,0,yes
4,180,0,0,yes
4,635,0,0,yes
4,1353,2,2,yes
4,740,0,0,yes
4,465,0,0,yes
4,148,0,0,yes
4,721,0,0,yes
4,299,0,0,yes
4,104,0,0,yes
4,327,0,0,yes
4,952,1,1,yes
4,903,0,0,yes
4,1134,0,0,yes
4,1032,7,-2,yes
4,150,4,-2,yes
4,236,0,0,yes
4,245,0,0,yes
4,321,0,0,yes
4,209,0,0,yes
4,1190,3,1,yes
4,104,0,0,yes
4,108,0,0,yes
4,143,0,0,yes
4,105,8,1,yes
4,274,0,0,yes
4,1665,0,0,yes
4,548,0,0,yes
4,1691,3,-2,yes
4,142,0,0,yes
4,350,0,0,yes
4,743,0,0,yes
4,592,3,-2,yes
4,448,6,-2,yes
4,214,0,0,yes
4,179,0,0,yes
4,233,0,0,yes
4,245,0,0,yes
4,152,0,0,yes
4,317,0,0,yes
4,1042,2,1,yes
4,348,2,-2,yes
4,1036,0,0,yes
4,1091,0,0,yes
4,1006,0,0,yes
4,384,0,0,yes
4,407,0,0,yes
4,709,0,0,yes
4,1022,0,0,yes
4,1101,0,0,yes
4,1232,1,1,yes
4,342,0,0,yes
4,535,1,-2,yes
4,142,0,0,yes
4,344,2,-2,yes
4,125,0,0,yes
4,850,0,0,yes
4,1073,0,0,yes
4,1594,1,-2,yes
4,450,0,0,yes
4,133,0,0,yes
4,168,0,0,yes
4,324,0,0,yes
4,161,0,0,yes
4,496,0,0,yes
4,111,0,0,yes
4,107,0,0,yes
4,207,0,0,yes
4,223,0,0,yes
4,165,3,-2,yes
4,82,0,0,yes
4,903,2,-2,yes
4,282,0,0,yes
4,110,0,0,yes
4,1217,0,0,yes
4,389,0,0,yes
4,171,0,0,yes
4,668,0,0,yes
4,170,0,0,yes
4,953,0,0,yes
4,1038,0,0,yes
4,139,9,-2,yes
4,264,0,0,yes
4,838,0,0,yes
4,144,0,0,yes
4,78,0,0,yes
4,648,1,1,yes
4,251,3,1,yes
4,334,0,0,yes
4,583,1,2,yes
4,1579,4,-2,yes
4,443,0,0,yes
4,495,0,0,yes
4,1366,0,0,yes
4,298,0,0,yes
4,1174,4,1,yes
4,165,0,0,yes
4,1463,0,0,yes
4,667,0,0,yes
4,127,0,0,yes
4,453,0,0,yes
4,700,0,0,yes
4,901,0,0,yes
4,1365,1,-2,yes
4,299,0,0,yes
4,161,0,0,yes
4,944,1,-2,yes
4,551,0,0,yes
4,1156,2,-2,yes
4,678,0,0,yes
4,709,0,0,yes
4,1017,1,1,yes
4,1095,5,2,yes
4,452,0,0,yes
4,952,1,-2,yes
4,997,0,0,yes
4,882,0,0,yes
4,875,0,0,yes
4,526,2,1,yes
4,594,0,0,yes
4,404,3,-2,yes
4,367,3,-2,yes
4,1080,0,0,yes
4,712,1,-2,yes
4,108,0,0,yes
4,170,0,0,yes
4,378,0,0,yes
4,949,6,1,yes
4,394,0,0,yes
4,320,1,2,yes
4,547,0,0,yes
4,314,0,0,yes
4,438,0,0,yes
4,1332,0,0,yes
4,1202,0,0,yes
4,1112,0,0,yes
4,227,0,0,yes
4,860,0,0,yes
4,1550,0,0,yes
4,670,2,2,yes
4,133,0,0,yes
4,712,0,0,yes
4,194,0,0,yes
4,216,0,0,yes
4,586,0,0,yes
4,392,0,0,yes
4,691,0,0,yes
4,567,0,0,yes
4,904,0,0,yes
4,325,0,0,yes
4,205,1,-2,yes
4,76,0,0,yes
4,148,0,0,yes
4,97,0,0,yes
4,185,0,0,yes
4,112,0,0,yes
4,241,0,0,yes
4,163,0,0,yes
4,345,0,0,yes
4,163,0,0,yes
4,267,0,0,yes
4,114,0,0,yes
4,1817,0,0,yes
4,120,0,0,yes
4,121,0,0,yes
4,1272,0,0,yes
4,1333,0,0,yes
4,943,0,0,yes
4,146,0,0,yes
4,333,0,0,yes
4,110,0,0,yes
4,274,0,0,yes
4,1348,0,0,yes
4,207,0,0,yes
4,396,0,0,yes
4,100,0,0,yes
4,164,0,0,yes
4,211,0,0,yes
4,243,0,0,yes
4,464,0,0,yes
4,149,0,0,yes
4,158,1,2,yes
4,137,0,0,yes
4,278,0,0,yes
4,379,0,0,yes
4,204,0,0,yes
4,65,0,0,yes
4,341,0,0,yes
4,621,0,0,yes
4,219,0,0,yes
4,315,0,0,yes
4,104,4,-2,yes
4,145,0,0,yes
4,229,0,0,yes
4,240,0,0,yes
4,416,0,0,yes
4,307,2,-2,yes
4,232,0,0,yes
4,124,2,1,yes
4,107,0,0,yes
4,1288,0,0,yes
4,545,0,0,yes
4,229,0,0,yes
4,93,0,0,yes
4,266,0,0,yes
4,242,7,-2,yes
4,172,0,0,yes
4,413,0,0,yes
4,163,0,0,yes
4,206,0,0,yes
4,522,0,0,yes
4,159,0,0,yes
4,116,0,0,yes
4,113,0,0,yes
4,158,0,0,yes
4,203,0,0,yes
4,235,0,0,yes
4,160,0,0,yes
4,227,1,-2,yes
4,202,2,-2,yes
4,388,0,0,yes
4,124,0,0,yes
4,497,0,0,yes
4,148,0,0,yes
4,444,0,0,yes
4,89,0,0,yes
4,507,1,1,yes
4,636,0,0,yes
4,961,2,-2,yes
4,375,0,0,yes
4,510,0,0,yes
4,587,0,0,yes
4,571,0,0,yes
4,244,0,0,yes
4,400,0,0,yes
4,701,1,2,yes
4,968,5,-2,yes
4,381,1,-2,yes
4,571,0,0,yes
4,239,0,0,yes
4,195,1,2,yes
4,224,0,0,yes
4,739,0,0,yes
4,720,0,0,yes
4,412,1,2,yes
4,208,1,2,yes
4,871,0,0,yes
4,297,6,2,yes
4,231,0,0,yes
4,365,1,2,yes
4,512,0,0,yes
4,281,0,0,yes
4,335,0,0,yes
4,815,1,1,yes
4,354,1,2,yes
4,347,0,0,yes
4,271,1,2,yes
4,383,0,0,yes
4,368,0,0,yes
4,1277,2,1,yes
4,354,1,2,yes
4,841,2,-2,yes
4,381,2,1,yes
4,390,0,0,yes
4,465,0,0,yes
4,900,2,-2,yes
4,779,0,0,yes
4,246,0,0,yes
4,554,2,2,yes
4,200,2,1,yes
4,442,0,0,yes
4,237,0,0,yes
4,687,3,2,yes
4,439,0,0,yes
4,565,1,-2,yes
4,244,0,0,yes
4,400,2,-2,yes
4,800,0,0,yes
4,482,1,-2,yes
4,316,2,-2,yes
4,526,3,-2,yes
4,284,3,2,yes
4,423,0,0,yes
4,209,0,0,yes
4,457,1,2,yes
4,268,0,0,yes
4,354,0,0,yes
4,309,0,0,yes
4,439,0,0,yes
4,616,0,0,yes
4,278,0,0,yes
4,437,1,2,yes
4,532,0,0,yes
4,917,0,0,yes
4,242,1,2,yes
4,430,0,0,yes
4,483,5,2,yes
4,306,0,0,yes
4,325,0,0,yes
4,551,0,0,yes
4,458,0,0,yes
4,387,1,2,yes
4,352,0,0,yes
4,359,0,0,yes
4,260,0,0,yes
4,780,0,0,yes
4,580,8,2,yes
4,258,5,2,yes
4,376,0,0,yes
4,615,0,0,yes
4,555,0,0,yes
4,951,0,0,yes
4,664,0,0,yes
4,970,1,-2,yes
4,618,0,0,yes
4,774,1,-2,yes
4,175,0,0,yes
4,861,0,0,yes
4,327,0,0,yes
4,241,0,0,yes
4,327,0,0,yes
4,380,0,0,yes
4,416,0,0,yes
4,645,0,0,yes
4,342,3,1,yes
4,301,0,0,yes
4,169,2,2,yes
4,750,4,1,yes
4,427,0,0,yes
4,652,0,0,yes
4,766,3,2,yes
4,227,0,0,yes
4,230,0,0,yes
4,502,2,2,yes
4,567,0,0,yes
4,501,0,0,yes
4,712,0,0,yes
4,259,1,1,yes
4,633,2,2,yes
5,675,0,0,yes
5,384,0,0,yes
5,193,3,-2,yes
5,267,1,-2,yes
5,218,0,0,yes
5,447,0,0,yes
5,597,0,0,yes
5,963,3,2,yes
5,301,1,2,yes
5,417,1,2,yes
5,1076,1,2,yes
5,251,0,0,yes
5,592,1,2,yes
5,322,0,0,yes
5,545,4,-2,yes
5,532,0,0,yes
5,367,0,0,yes
5,297,1,1,yes
5,214,3,2,yes
5,1046,2,2,yes
5,237,0,0,yes
5,458,5,-2,yes
5,922,0,0,yes
5,781,1,2,yes
5,347,0,0,yes
5,949,0,0,yes
5,364,0,0,yes
5,815,6,-2,yes
5,742,0,0,yes
5,268,0,0,yes
5,716,2,-2,yes
5,365,0,0,yes
5,475,0,0,yes
5,617,0,0,yes
5,1091,0,0,yes
5,1063,0,0,yes
5,267,0,0,yes
5,340,0,0,yes
5,429,2,-2,yes
5,331,0,0,yes
5,841,0,0,yes
5,673,1,2,yes
5,762,0,0,yes
5,895,0,0,yes
5,863,8,2,yes
5,525,0,0,yes
5,1090,0,0,yes
5,838,0,0,yes
5,811,0,0,yes
5,568,7,-2,yes
5,955,0,0,yes
5,788,0,0,yes
5,894,0,0,yes
5,725,0,0,yes
5,670,6,-2,yes
5,862,1,1,yes
5,653,2,2,yes
5,488,0,0,yes
5,767,0,0,yes
5,848,3,-2,yes
5,530,0,0,yes
5,984,4,-2,yes
5,611,1,-2,yes
5,1205,0,0,yes
5,837,0,0,yes
5,839,1,2,yes
5,519,5,-2,yes
5,687,1,-2,yes
5,540,0,0,yes
5,754,0,0,yes
5,554,0,0,yes
5,396,0,0,yes
5,765,2,-2,yes
5,1489,0,0,yes
5,1347,1,-2,yes
5,1074,3,-2,yes
5,667,0,0,yes
5,686,0,0,yes
5,923,0,0,yes
5,457,0,0,yes
5,757,3,-2,yes
5,1046,0,0,yes
5,855,1,-2,yes
5,542,0,0,yes
5,609,1,2,yes
5,574,0,0,yes
5,983,0,0,yes
5,661,11,1,yes
5,623,0,0,yes
5,476,1,1,yes
5,957,0,0,yes
5,347,6,-2,yes
5,1030,3,2,yes
5,895,2,-2,yes
5,798,0,0,yes
5,1391,0,0,yes
5,1516,2,1,yes
5,787,2,-2,yes
5,877,0,0,yes
5,553,1,1,yes
5,1135,30,-2,yes
5,882,0,0,yes
5,878,5,-2,yes
5,491,2,-2,yes
5,763,0,0,yes
5,704,6,-2,yes
5,501,0,0,yes
5,606,0,0,yes
5,579,1,2,yes
5,1080,0,0,yes
5,308,0,0,yes
5,662,1,2,yes
5,568,0,0,yes
5,1448,0,0,yes
5,728,0,0,yes
5,398,0,0,yes
5,685,1,1,yes
5,479,3,-2,yes
5,682,3,-2,yes
5,423,0,0,yes
5,657,0,0,yes
5,1038,1,-2,yes
5,1514,2,-2,yes
5,733,0,0,yes
5,666,0,0,yes
5,1017,0,0,yes
5,610,0,0,yes
5,608,0,0,yes
5,475,6,-2,yes
5,1232,0,0,yes
5,819,0,0,yes
5,877,2,1,yes
5,911,0,0,yes
5,365,0,0,yes
5,882,0,0,yes
5,515,5,-2,yes
5,1203,1,-2,yes
5,560,0,0,yes
5,703,0,0,yes
5,690,0,0,yes
5,1272,0,0,yes
5,1062,3,1,yes
5,826,0,0,yes
5,590,1,1,yes
5,918,0,0,yes
5,1182,4,-2,yes
5,454,3,-2,yes
5,725,0,0,yes
5,309,4,2,yes
5,549,1,2,yes
5,844,0,0,yes
5,409,6,1,yes
5,1531,0,0,yes
5,1063,1,2,yes
5,829,0,0,yes
5,289,0,0,yes
5,637,22,1,yes
5,609,0,0,yes
5,614,0,0,yes
5,398,0,0,yes
5,750,0,0,yes
5,775,0,0,yes
5,528,0,0,yes
5,556,13,2,yes
5,737,0,0,yes
5,477,0,0,yes
5,863,0,0,yes
5,774,1,-2,yes
5,1073,0,0,yes
5,610,0,0,yes
5,850,0,0,yes
5,659,0,0,yes
5,570,0,0,yes
5,516,0,0,yes
5,585,0,0,yes
5,606,0,0,yes
5,590,0,0,yes
5,902,0,0,yes
5,669,4,-2,yes
5,394,0,0,yes
5,302,1,2,yes
5,333,0,0,yes
5,951,4,-2,yes
5,562,0,0,yes
5,734,0,0,yes
5,568,0,0,yes
5,747,3,-2,yes
5,716,0,0,yes
5,1101,0,0,yes
5,394,0,0,yes
5,1207,0,0,yes
5,674,0,0,yes
5,622,0,0,yes
5,314,0,0,yes
5,809,1,-2,yes
5,829,11,-2,yes
5,937,0,0,yes
5,1975,0,0,yes
5,1119,0,0,yes
5,698,1,-2,yes
5,649,0,0,yes
5,531,0,0,yes
5,1279,0,0,yes
5,873,2,-2,yes
5,440,0,0,yes
5,689,0,0,yes
5,722,1,2,yes
5,533,1,1,yes
5,558,0,0,yes
5,667,0,0,yes
5,717,0,0,yes
5,590,1,1,yes
5,745,3,-2,yes
5,854,1,-2,yes
5,646,0,0,yes
5,345,0,0,yes
5,456,1,-2,yes
5,680,1,2,yes
5,578,0,0,yes
5,633,1,1,yes
5,307,2,-2,yes
5,607,0,0,yes
5,874,1,-2,yes
5,492,2,-2,yes
5,563,0,0,yes
5,1020,0,0,yes
5,1723,2,2,yes
5,406,0,0,yes
5,691,0,0,yes
5,1129,0,0,yes
5,191,2,-2,yes
5,224,0,0,yes
5,616,0,0,yes
5,668,0,0,yes
5,479,2,2,yes
5,888,0,0,yes
5,1060,0,0,yes
5,566,0,0,yes
5,959,7,1,yes
5,1094,0,0,yes
5,884,4,-2,yes
5,460,0,0,yes
5,604,2,1,yes
5,629,0,0,yes
5,647,0,0,yes
5,676,0,0,yes
5,153,0,0,yes
5,667,3,1,yes
5,670,1,-2,yes
5,655,0,0,yes
5,311,2,-2,yes
5,760,0,0,yes
5,619,4,-2,yes
5,1190,2,1,yes
5,859,0,0,yes
5,899,0,0,yes
5,536,1,1,yes
5,669,3,-2,yes
5,326,4,-2,yes
5,901,0,0,yes
5,744,0,0,yes
5,485,1,1,yes
5,552,3,-2,yes
5,416,0,0,yes
5,637,0,0,yes
5,523,58,1,yes
5,285,0,0,yes
5,730,0,0,yes
5,536,0,0,yes
5,792,1,-2,yes
5,576,1,-2,yes
5,693,2,-2,yes
5,1015,0,0,yes
5,663,0,0,yes
5,437,3,1,yes
5,562,0,0,yes
5,585,0,0,yes
5,659,0,0,yes
5,532,0,0,yes
5,837,0,0,yes
5,832,3,-2,yes
5,830,2,-2,yes
5,317,0,0,yes
5,611,0,0,yes
5,432,1,-2,yes
5,858,0,0,yes
5,1012,0,0,yes
5,611,0,0,yes
5,885,2,1,yes
5,1111,0,0,yes
5,1357,2,-2,yes
5,709,0,0,yes
5,406,5,1,yes
5,1002,0,0,yes
5,880,0,0,yes
5,655,4,-2,yes
5,415,1,-2,yes
5,1871,0,0,yes
5,462,0,0,yes
5,1313,1,-2,yes
5,722,0,0,yes
5,1032,0,0,yes
5,536,4,-2,yes
5,473,0,0,yes
5,906,2,-2,yes
5,347,0,0,yes
5,442,8,-2,yes
5,827,0,0,yes
5,903,0,0,yes
5,1340,0,0,yes
5,487,0,0,yes
5,666,1,2,yes
5,351,0,0,yes
5,357,0,0,yes
5,420,0,0,yes
5,391,0,0,yes
5,565,0,0,yes
5,431,0,0,yes
5,373,0,0,yes
5,616,1,2,yes
5,504,0,0,yes
5,1008,2,2,yes
5,525,0,0,yes
5,1063,0,0,yes
5,178,0,0,yes
5,525,0,0,yes
5,442,0,0,yes
5,618,2,-2,yes
5,727,0,0,yes
5,801,2,-2,yes
5,827,0,0,yes
5,1027,0,0,yes
5,732,5,-2,yes
5,542,0,0,yes
5,1057,1,1,yes
5,256,0,0,yes
5,638,0,0,yes
5,1173,6,2,yes
5,1359,3,-2,yes
5,390,0,0,yes
5,642,6,2,yes
5,639,0,0,yes
5,582,2,2,yes
5,354,0,0,yes
5,796,1,-2,yes
5,186,0,0,yes
5,298,6,-2,yes
5,431,0,0,yes
5,449,0,0,yes
5,271,3,2,yes
5,271,3,-2,yes
5,554,0,0,yes
5,223,1,2,yes
5,182,0,0,yes
5,460,2,2,yes
5,198,6,2,yes
5,148,0,0,yes
5,293,0,0,yes
5,545,1,2,yes
5,231,0,0,yes
5,970,2,1,yes
5,685,1,1,yes
5,282,3,2,yes
5,464,1,-2,yes
5,124,0,0,yes
5,421,0,0,yes
5,678,0,0,yes
5,867,0,0,yes
5,269,2,-2,yes
5,915,0,0,yes
5,612,0,0,yes
5,288,2,2,yes
5,1064,0,0,yes
5,213,0,0,yes
5,226,0,0,yes
5,377,0,0,yes
5,158,0,0,yes
5,262,1,1,yes
5,117,3,-2,yes
5,214,1,1,yes
5,315,0,0,yes
5,242,0,0,yes
5,414,4,-2,yes
5,601,7,-2,yes
5,133,1,2,yes
5,1078,7,1,yes
5,640,0,0,yes
5,482,0,0,yes
5,91,2,1,yes
5,176,0,0,yes
5,165,2,-2,yes
5,208,3,1,yes
5,1346,0,0,yes
5,390,0,0,yes
5,445,0,0,yes
5,226,0,0,yes
5,396,0,0,yes
5,208,2,2,yes
5,253,0,0,yes
5,185,0,0,yes
5,229,0,0,yes
5,189,0,0,yes
5,439,1,2,yes
5,242,1,2,yes
5,145,0,0,yes
5,155,0,0,yes
5,122,0,0,yes
5,776,3,2,yes
5,329,2,1,yes
5,367,0,0,yes
5,412,0,0,yes
5,165,0,0,yes
5,223,2,-2,yes
5,311,0,0,yes
5,513,0,0,yes
6,324,2,2,yes
6,295,0,0,yes
6,264,0,0,yes
6,377,0,0,yes
6,205,1,2,yes
6,287,0,0,yes
6,263,0,0,yes
6,166,0,0,yes
6,327,0,0,yes
6,69,7,-2,yes
6,326,0,0,yes
6,1460,0,0,yes
6,1048,0,0,yes
6,781,0,0,yes
6,335,0,0,yes
6,412,0,0,yes
6,177,0,0,yes
6,251,1,2,yes
6,339,0,0,yes
6,174,2,2,yes
6,114,2,1,yes
6,192,0,0,yes
6,215,0,0,yes
6,235,0,0,yes
6,1087,0,0,yes
6,253,0,0,yes
6,1144,0,0,yes
6,220,8,1,yes
6,314,0,0,yes
6,163,1,2,yes
6,479,0,0,yes
6,395,0,0,yes
6,350,0,0,yes
6,199,2,2,yes
6,294,0,0,yes
6,690,0,0,yes
6,596,0,0,yes
6,169,0,0,yes
6,195,0,0,yes
6,103,4,2,yes
6,417,0,0,yes
6,160,0,0,yes
6,270,0,0,yes
6,271,4,2,yes
6,712,3,-2,yes
6,74,1,2,yes
6,84,0,0,yes
6,261,0,0,yes
6,245,0,0,yes
6,263,3,-2,yes
6,310,6,1,yes
6,482,0,0,yes
6,924,21,2,yes
6,253,0,0,yes
6,192,0,0,yes
6,181,2,-2,yes
6,250,0,0,yes
6,163,2,-2,yes
6,541,0,0,yes
6,262,1,2,yes
6,206,0,0,yes
6,115,2,2,yes
6,592,0,0,yes
6,437,0,0,yes
6,313,0,0,yes
6,705,1,-2,yes
6,198,0,0,yes
6,321,0,0,yes
6,296,0,0,yes
6,411,0,0,yes
6,593,0,0,yes
6,165,0,0,yes
6,224,0,0,yes
6,340,1,-2,yes
6,591,0,0,yes
6,385,5,2,yes
6,238,0,0,yes
6,170,0,0,yes
6,539,0,0,yes
6,300,1,2,yes
6,200,0,0,yes
6,699,1,-2,yes
6,837,0,0,yes
6,725,1,2,yes
6,1076,3,1,yes
6,187,1,1,yes
6,510,0,0,yes
6,328,4,2,yes
6,262,0,0,yes
6,207,0,0,yes
6,449,0,0,yes
6,182,0,0,yes
6,224,0,0,yes
6,400,0,0,yes
6,217,0,0,yes
6,160,0,0,yes
6,352,2,-2,yes
6,787,0,0,yes
6,323,14,1,yes
6,160,2,1,yes
6,194,0,0,yes
6,96,1,2,yes
6,94,0,0,yes
6,136,0,0,yes
6,81,3,-2,yes
6,147,3,-2,yes
6,121,0,0,yes
6,89,0,0,yes
6,1161,2,2,yes
6,124,0,0,yes
6,282,3,-2,yes
6,592,8,-2,yes
6,397,0,0,yes
6,324,1,2,yes
6,275,0,0,yes
6,199,7,2,yes
6,255,0,0,yes
6,462,0,0,yes
6,302,0,0,yes
6,149,1,2,yes
6,191,0,0,yes
6,1543,0,0,yes
6,207,0,0,yes
6,493,0,0,yes
6,509,0,0,yes
6,657,0,0,yes
6,159,0,0,yes
6,522,0,0,yes
6,207,1,2,yes
6,577,0,0,yes
6,366,0,0,yes
6,201,0,0,yes
6,548,0,0,yes
6,438,0,0,yes
6,126,1,2,yes
6,244,0,0,yes
6,157,0,0,yes
6,107,0,0,yes
6,138,0,0,yes
6,458,0,0,yes
6,301,0,0,yes
6,243,0,0,yes
6,234,2,2,yes
6,993,4,2,yes
6,529,0,0,yes
6,221,0,0,yes
6,126,0,0,yes
6,95,2,-2,yes
6,491,1,1,yes
6,532,2,1,yes
6,95,0,0,yes
6,351,0,0,yes
6,372,0,0,yes
6,288,0,0,yes
6,415,1,2,yes
6,382,0,0,yes
6,257,0,0,yes
6,181,0,0,yes
6,284,0,0,yes
6,220,1,1,yes
6,188,0,0,yes
6,155,1,-2,yes
6,322,1,2,yes
6,89,0,0,yes
6,173,0,0,yes
6,129,0,0,yes
6,136,0,0,yes
6,263,0,0,yes
6,245,0,0,yes
6,162,0,0,yes
6,813,0,0,yes
6,235,0,0,yes
6,259,0,0,yes
6,270,2,-2,yes
6,280,5,1,yes
6,293,2,-2,yes
6,295,0,0,yes
6,883,1,-2,yes
6,269,1,2,yes
6,983,0,0,yes
6,459,3,-2,yes
6,586,0,0,yes
6,128,0,0,yes
6,157,0,0,yes
6,224,0,0,yes
6,377,0,0,yes
7,571,0,0,yes
7,140,0,0,yes
7,260,1,2,yes
7,260,0,0,yes
7,342,0,0,yes
7,275,0,0,yes
7,356,0,0,yes
7,363,0,0,yes
7,218,0,0,yes
7,367,0,0,yes
7,566,2,2,yes
7,711,1,-2,yes
7,396,0,0,yes
7,940,3,2,yes
7,478,0,0,yes
7,503,5,2,yes
7,135,3,-2,yes
7,272,0,0,yes
7,176,0,0,yes
7,247,0,0,yes
7,353,0,0,yes
7,203,0,0,yes
7,264,1,2,yes
7,446,0,0,yes
7,175,0,0,yes
7,1007,0,0,yes
7,409,0,0,yes
7,438,1,1,yes
7,257,0,0,yes
7,308,0,0,yes
7,270,0,0,yes
7,227,0,0,yes
7,316,0,0,yes
7,429,0,0,yes
7,371,0,0,yes
7,297,0,0,yes
7,284,0,0,yes
7,682,1,2,yes
7,180,0,0,yes
7,376,0,0,yes
7,224,0,0,yes
7,370,1,-2,yes
7,495,0,0,yes
7,876,0,0,yes
7,388,0,0,yes
7,167,1,-2,yes
7,361,2,-2,yes
7,341,1,-2,yes
7,1006,0,0,yes
7,896,0,0,yes
7,340,1,1,yes
7,349,0,0,yes
7,576,0,0,yes
7,315,0,0,yes
7,153,0,0,yes
7,97,0,0,yes
7,253,0,0,yes
7,104,0,0,yes
7,336,0,0,yes
7,169,0,0,yes
7,323,2,1,yes
7,125,0,0,yes
7,139,0,0,yes
7,332,2,-2,yes
7,486,0,0,yes
8,576,1,2,yes
8,849,0,0,yes
8,218,0,0,yes
8,642,0,0,yes
8,185,0,0,yes
8,600,0,0,yes
8,505,6,2,yes
8,249,0,0,yes
8,173,5,2,yes
8,120,1,2,yes
8,409,0,0,yes
8,1019,2,2,yes
8,475,4,2,yes
8,211,0,0,yes
8,389,2,2,yes
8,414,0,0,yes
8,277,0,0,yes
8,254,0,0,yes
8,253,4,2,yes
8,179,26,1,yes
8,385,1,-2,yes
8,150,2,2,yes
8,270,0,0,yes
8,355,0,0,yes
8,131,6,2,yes
8,1452,2,-2,yes
8,256,0,0,yes
8,254,0,0,yes
8,550,0,0,yes
8,345,0,0,yes
8,342,0,0,yes
8,206,0,0,yes
8,324,0,0,yes
8,79,2,-2,yes
8,714,0,0,yes
8,255,0,0,yes
8,147,0,0,yes
8,273,2,-2,yes
8,530,0,0,yes
8,456,0,0,yes
8,155,2,2,yes
8,262,2,2,yes
8,166,2,1,yes
8,215,1,-2,yes
8,221,2,2,yes
8,130,0,0,yes
8,353,0,0,yes
8,212,0,0,yes
8,217,7,2,yes
8,231,0,0,yes
8,167,0,0,yes
8,559,2,1,yes
8,252,2,2,yes
8,235,2,-2,yes
8,290,0,0,yes
8,294,2,2,yes
8,265,3,2,yes
8,704,0,0,yes
8,176,4,-2,yes
8,651,0,0,yes
8,167,5,-2,yes
8,408,0,0,yes
8,254,0,0,yes
8,140,0,0,yes
8,229,4,2,yes
8,315,0,0,yes
8,149,5,-2,yes
