@relation balance_bank_1

@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute previous numeric
@attribute poutcome {unknown,other,failure,success}
@attribute deposit {yes,no}

@data
oct,212,0,unknown,yes
oct,217,0,unknown,yes
oct,640,0,unknown,yes
oct,144,0,unknown,yes
oct,480,0,unknown,yes
oct,196,0,unknown,yes
oct,294,1,failure,yes
oct,257,0,unknown,yes
oct,368,0,unknown,yes
oct,416,0,unknown,yes
nov,182,1,failure,yes
nov,188,1,success,yes
nov,162,0,unknown,yes
nov,46,0,unknown,yes
nov,1233,2,failure,yes
nov,149,0,unknown,yes
nov,566,7,failure,yes
nov,412,0,unknown,yes
nov,537,0,unknown,yes
nov,217,2,failure,yes
nov,181,7,success,yes
nov,358,0,unknown,yes
nov,284,1,failure,yes
nov,383,0,unknown,yes
nov,358,2,failure,yes
nov,464,8,other,yes
nov,455,2,other,yes
nov,368,2,success,yes
nov,178,0,unknown,yes
nov,262,2,success,yes
nov,118,0,unknown,yes
nov,165,7,success,yes
nov,98,2,failure,yes
nov,201,0,unknown,yes
nov,696,12,failure,yes
nov,263,1,failure,yes
nov,193,0,unknown,yes
nov,147,8,success,yes
nov,266,3,failure,yes
nov,301,1,success,yes
nov,293,10,failure,yes
nov,213,1,other,yes
nov,269,0,unknown,yes
nov,166,1,success,yes
nov,69,0,unknown,yes
nov,199,0,unknown,yes
nov,131,5,failure,yes
nov,229,3,success,yes
nov,166,7,success,yes
nov,244,0,unknown,yes
nov,172,5,success,yes
nov,513,1,success,yes
nov,71,1,success,yes
nov,90,6,success,yes
nov,227,6,success,yes
nov,253,4,failure,yes
nov,226,1,other,yes
nov,110,1,failure,yes
nov,126,5,failure,yes
nov,104,2,other,yes
nov,226,0,unknown,yes
nov,89,3,success,yes
nov,169,2,success,yes
nov,134,0,unknown,yes
nov,893,0,unknown,yes
nov,192,2,failure,yes
nov,707,2,success,yes
nov,627,1,success,yes
nov,411,1,other,yes
nov,122,3,success,yes
nov,135,2,other,yes
nov,186,1,success,yes
nov,226,4,success,yes
nov,210,1,success,yes
nov,495,1,success,yes
nov,167,1,success,yes
nov,259,2,failure,yes
nov,239,2,success,yes
nov,381,0,unknown,yes
nov,193,1,success,yes
nov,271,4,success,yes
nov,256,3,failure,yes
nov,130,2,failure,yes
nov,295,2,success,yes
nov,301,3,failure,yes
nov,167,0,unknown,yes
nov,183,1,success,yes
nov,432,0,unknown,yes
nov,250,0,unknown,yes
nov,175,1,success,yes
nov,380,1,failure,yes
nov,445,1,failure,yes
nov,984,0,unknown,yes
nov,1248,2,failure,yes
nov,85,0,unknown,yes
nov,209,2,failure,yes
nov,134,1,success,yes
nov,747,0,unknown,yes
nov,135,0,unknown,yes
nov,393,17,other,yes
nov,255,0,unknown,yes
nov,372,0,unknown,yes
nov,234,0,unknown,yes
nov,349,1,success,yes
nov,487,2,failure,yes
nov,208,1,success,yes
nov,414,1,failure,yes
nov,541,0,unknown,yes
nov,160,0,unknown,yes
nov,1628,8,success,yes
nov,260,1,success,yes
dec,357,3,other,yes
dec,310,0,unknown,yes
dec,346,0,unknown,yes
dec,415,5,failure,yes
dec,244,1,success,yes
dec,284,1,failure,yes
dec,154,2,failure,yes
dec,155,3,success,yes
dec,352,0,unknown,yes
dec,472,0,unknown,yes
dec,350,1,success,yes
dec,705,0,unknown,yes
dec,271,0,unknown,yes
dec,208,0,unknown,yes
dec,439,5,success,yes
dec,821,1,success,yes
dec,232,2,failure,yes
dec,360,5,success,yes
dec,696,0,unknown,yes
dec,929,1,other,yes
dec,415,4,failure,yes
dec,620,0,unknown,yes
dec,329,0,unknown,yes
dec,254,2,other,yes
dec,288,4,success,yes
dec,179,1,success,yes
dec,854,0,unknown,yes
dec,479,0,unknown,yes
dec,343,0,unknown,yes
dec,595,0,unknown,yes
dec,395,0,unknown,yes
dec,456,9,success,yes
dec,149,0,unknown,yes
dec,336,0,unknown,yes
dec,429,0,unknown,yes
dec,441,1,other,yes
dec,798,5,other,yes
dec,805,1,other,yes
dec,422,3,success,yes
dec,232,0,unknown,yes
dec,582,1,other,yes
dec,166,3,other,yes
dec,420,2,failure,yes
dec,321,4,success,yes
dec,351,0,unknown,yes
dec,324,0,unknown,yes
dec,279,19,other,yes
dec,314,1,success,yes
dec,443,0,unknown,yes
dec,283,1,success,yes
dec,546,0,unknown,yes
dec,330,3,success,yes
dec,222,1,failure,yes
dec,726,0,unknown,yes
dec,170,2,success,yes
dec,406,2,failure,yes
dec,415,0,unknown,yes
dec,294,4,success,yes
dec,322,1,success,yes
dec,467,2,success,yes
dec,2062,1,success,yes
dec,264,0,unknown,yes
dec,367,2,failure,yes
dec,321,0,unknown,yes
dec,190,9,success,yes
dec,410,2,other,yes
dec,305,5,success,yes
dec,282,1,success,yes
dec,422,0,unknown,yes
dec,250,0,unknown,yes
dec,679,2,other,yes
dec,206,2,success,yes
dec,315,2,success,yes
dec,400,0,unknown,yes
dec,473,2,failure,yes
dec,893,0,unknown,yes
dec,284,0,unknown,yes
dec,155,1,success,yes
dec,296,4,success,yes
dec,1370,3,success,yes
dec,63,9,success,yes
dec,369,0,unknown,yes
jan,301,0,unknown,yes
jan,202,1,success,yes
jan,585,2,success,yes
jan,210,2,success,yes
jan,170,1,other,yes
jan,767,1,success,yes
jan,377,0,unknown,yes
jan,229,2,success,yes
jan,265,0,unknown,yes
jan,316,0,unknown,yes
jan,409,0,unknown,yes
jan,661,1,success,yes
jan,512,0,unknown,yes
jan,143,0,unknown,yes
jan,163,3,failure,yes
jan,260,2,success,yes
jan,380,0,unknown,yes
jan,248,0,unknown,yes
jan,108,0,unknown,yes
jan,452,0,unknown,yes
jan,187,0,unknown,yes
jan,372,2,success,yes
jan,183,4,other,yes
jan,309,10,success,yes
jan,517,4,success,yes
jan,233,0,unknown,yes
jan,589,0,unknown,yes
jan,305,1,success,yes
jan,366,0,unknown,yes
jan,295,1,failure,yes
jan,348,0,unknown,yes
jan,396,0,unknown,yes
jan,233,0,unknown,yes
jan,326,2,success,yes
jan,366,2,failure,yes
jan,453,9,success,yes
jan,262,1,success,yes
jan,353,1,success,yes
jan,639,1,success,yes
jan,240,3,failure,yes
jan,423,0,unknown,yes
jan,255,1,success,yes
jan,696,2,success,yes
jan,164,3,success,yes
jan,1616,2,success,yes
jan,143,0,unknown,yes
jan,340,1,success,yes
jan,245,2,success,yes
jan,142,3,other,yes
jan,342,2,success,yes
jan,164,4,success,yes
jan,181,1,success,yes
jan,196,2,success,yes
jan,366,10,failure,yes
jan,701,0,unknown,yes
jan,399,0,unknown,yes
jan,918,1,success,yes
jan,417,0,unknown,yes
jan,390,1,success,yes
jan,293,0,unknown,yes
jan,130,0,unknown,yes
jan,151,3,success,yes
jan,202,3,success,yes
jan,186,1,failure,yes
jan,161,2,failure,yes
jan,155,0,unknown,yes
jan,216,4,success,yes
jan,223,0,unknown,yes
jan,177,0,unknown,yes
jan,254,6,success,yes
jan,144,1,other,yes
jan,313,3,failure,yes
jan,479,0,unknown,yes
feb,265,0,unknown,yes
feb,563,0,unknown,yes
feb,483,0,unknown,yes
feb,474,2,other,yes
feb,577,0,unknown,yes
feb,204,0,unknown,yes
feb,336,2,failure,yes
feb,219,0,unknown,yes
feb,179,1,other,yes
feb,355,5,success,yes
feb,443,3,success,yes
feb,508,4,failure,yes
feb,129,2,other,yes
feb,153,3,success,yes
feb,140,2,failure,yes
feb,301,0,unknown,yes
feb,892,4,success,yes
feb,373,1,success,yes
feb,279,1,failure,yes
feb,208,0,unknown,yes
feb,658,0,unknown,yes
feb,305,3,success,yes
feb,233,2,failure,yes
feb,429,0,unknown,yes
feb,195,12,other,yes
feb,390,6,success,yes
feb,261,6,success,yes
feb,649,1,failure,yes
feb,739,2,failure,yes
feb,383,5,failure,yes
feb,489,2,failure,yes
feb,151,1,success,yes
feb,195,5,failure,yes
feb,110,2,success,yes
feb,286,0,unknown,yes
feb,376,3,other,yes
feb,190,8,failure,yes
feb,186,1,success,yes
feb,1133,1,other,yes
feb,363,1,success,yes
feb,309,3,failure,yes
feb,78,0,unknown,yes
feb,469,2,failure,yes
feb,359,3,success,yes
feb,127,7,other,yes
feb,98,1,success,yes
feb,92,1,success,yes
feb,290,1,success,yes
feb,120,2,failure,yes
feb,63,5,failure,yes
feb,125,2,failure,yes
feb,164,1,success,yes
feb,742,1,failure,yes
feb,243,3,success,yes
feb,629,0,unknown,yes
feb,153,13,success,yes
feb,151,0,unknown,yes
feb,158,5,success,yes
feb,511,6,success,yes
feb,406,2,success,yes
feb,314,4,other,yes
feb,135,5,success,yes
feb,691,5,failure,yes
feb,71,1,success,yes
feb,449,3,success,yes
feb,293,4,success,yes
feb,288,1,success,yes
feb,112,0,unknown,yes
feb,226,0,unknown,yes
feb,309,4,success,yes
feb,253,4,success,yes
feb,391,5,success,yes
feb,268,7,success,yes
feb,456,2,success,yes
feb,352,1,success,yes
feb,660,0,unknown,yes
feb,467,3,success,yes
feb,231,2,failure,yes
feb,981,6,success,yes
feb,515,1,failure,yes
feb,671,3,failure,yes
feb,419,1,success,yes
feb,328,4,success,yes
feb,637,1,success,yes
feb,218,0,unknown,yes
feb,138,3,success,yes
feb,171,4,other,yes
feb,181,0,unknown,yes
feb,375,1,other,yes
feb,379,2,success,yes
feb,251,3,success,yes
feb,138,2,success,yes
feb,666,0,unknown,yes
feb,1835,2,success,yes
feb,382,6,success,yes
feb,295,1,failure,yes
feb,83,3,success,yes
feb,136,0,unknown,yes
feb,93,9,failure,yes
feb,531,2,success,yes
feb,201,2,success,yes
feb,216,4,success,yes
feb,91,6,success,yes
feb,337,2,success,yes
feb,379,1,success,yes
feb,308,4,success,yes
feb,205,0,unknown,yes
feb,659,0,unknown,yes
feb,394,1,success,yes
feb,171,2,success,yes
feb,386,0,unknown,yes
feb,220,5,failure,yes
feb,416,0,unknown,yes
feb,737,2,success,yes
feb,232,1,success,yes
feb,222,4,failure,yes
feb,269,0,unknown,yes
feb,255,6,success,yes
feb,222,2,success,yes
feb,388,7,success,yes
feb,145,1,failure,yes
feb,330,0,unknown,yes
feb,302,1,success,yes
feb,392,0,unknown,yes
feb,543,1,failure,yes
feb,326,0,unknown,yes
feb,155,0,unknown,yes
feb,639,1,failure,yes
feb,269,5,success,yes
feb,279,0,unknown,yes
feb,95,11,other,yes
feb,367,6,failure,yes
feb,132,7,failure,yes
feb,228,6,failure,yes
feb,61,2,failure,yes
feb,175,6,success,yes
feb,127,2,success,yes
feb,137,4,success,yes
feb,694,5,failure,yes
feb,151,0,unknown,yes
feb,242,0,unknown,yes
feb,481,0,unknown,yes
feb,416,0,unknown,yes
feb,318,1,success,yes
feb,1422,1,failure,yes
feb,169,3,success,yes
feb,98,10,failure,yes
feb,385,0,unknown,yes
feb,959,6,success,yes
feb,771,1,success,yes
feb,335,2,failure,yes
feb,229,4,success,yes
feb,427,3,success,yes
feb,270,2,success,yes
mar,525,11,failure,yes
mar,658,0,unknown,yes
mar,207,0,unknown,yes
mar,177,2,failure,yes
mar,313,2,success,yes
mar,136,1,other,yes
mar,228,2,other,yes
mar,311,0,unknown,yes
mar,187,1,other,yes
mar,141,2,failure,yes
mar,557,0,unknown,yes
mar,145,1,failure,yes
mar,355,5,failure,yes
mar,180,0,unknown,yes
mar,177,5,other,yes
mar,251,4,failure,yes
mar,148,4,failure,yes
mar,456,5,success,yes
mar,562,2,failure,yes
mar,229,1,failure,yes
mar,115,0,unknown,yes
mar,418,0,unknown,yes
mar,341,4,success,yes
mar,373,0,unknown,yes
mar,257,1,failure,yes
mar,219,6,other,yes
mar,319,0,unknown,yes
mar,498,7,success,yes
mar,264,1,success,yes
mar,659,0,unknown,yes
mar,277,1,failure,yes
mar,409,0,unknown,yes
mar,301,2,success,yes
mar,241,0,unknown,yes
mar,139,3,success,yes
mar,225,1,success,yes
mar,469,2,success,yes
mar,176,0,unknown,yes
mar,301,4,success,yes
mar,236,0,unknown,yes
mar,212,6,success,yes
mar,305,1,success,yes
mar,288,3,success,yes
mar,700,3,success,yes
mar,273,1,success,yes
mar,295,0,unknown,yes
mar,450,6,success,yes
mar,436,1,success,yes
mar,239,0,unknown,yes
mar,106,3,failure,yes
mar,335,0,unknown,yes
mar,290,2,success,yes
mar,212,0,unknown,yes
mar,229,1,failure,yes
mar,213,6,success,yes
mar,192,2,success,yes
mar,427,3,success,yes
mar,506,1,other,yes
mar,577,0,unknown,yes
mar,180,3,success,yes
mar,261,0,unknown,yes
mar,295,2,success,yes
mar,231,2,success,yes
mar,881,2,failure,yes
mar,473,0,unknown,yes
mar,237,0,unknown,yes
mar,420,1,other,yes
mar,265,0,unknown,yes
mar,910,4,success,yes
mar,467,6,other,yes
mar,593,6,other,yes
mar,254,0,unknown,yes
mar,247,3,success,yes
mar,173,4,success,yes
mar,215,0,unknown,yes
mar,248,10,success,yes
mar,222,6,other,yes
mar,273,0,unknown,yes
mar,128,2,success,yes
mar,191,0,unknown,yes
mar,101,1,success,yes
mar,156,0,unknown,yes
mar,187,2,success,yes
mar,272,6,success,yes
mar,288,0,unknown,yes
mar,360,8,failure,yes
mar,281,0,unknown,yes
mar,92,2,success,yes
mar,433,1,failure,yes
mar,277,1,success,yes
mar,236,2,other,yes
mar,110,0,unknown,yes
mar,262,0,unknown,yes
mar,577,3,other,yes
mar,193,1,success,yes
mar,175,1,failure,yes
apr,149,1,success,yes
apr,280,3,success,yes
apr,390,3,success,yes
apr,558,0,unknown,yes
apr,216,1,failure,yes
apr,358,0,unknown,yes
apr,111,0,unknown,yes
apr,144,2,success,yes
apr,558,0,unknown,yes
apr,547,2,failure,yes
apr,327,0,unknown,yes
apr,907,7,failure,yes
apr,208,0,unknown,yes
apr,170,0,unknown,yes
apr,459,1,failure,yes
apr,470,3,other,yes
apr,317,2,success,yes
apr,196,1,failure,yes
apr,122,2,success,yes
apr,177,3,failure,yes
apr,604,2,failure,yes
apr,222,0,unknown,yes
apr,481,0,unknown,yes
apr,524,5,success,yes
apr,176,0,unknown,yes
apr,176,0,unknown,yes
apr,223,2,failure,yes
apr,1093,0,unknown,yes
apr,232,1,success,yes
apr,567,2,failure,yes
apr,240,2,failure,yes
apr,122,0,unknown,yes
apr,398,0,unknown,yes
apr,256,2,success,yes
apr,173,0,unknown,yes
apr,250,8,success,yes
apr,133,2,success,yes
apr,185,2,success,yes
apr,200,0,unknown,yes
apr,159,3,failure,yes
apr,141,0,unknown,yes
apr,330,4,success,yes
apr,214,0,unknown,yes
apr,442,2,other,yes
apr,218,1,success,yes
apr,297,2,other,yes
apr,330,0,unknown,yes
apr,125,0,unknown,yes
apr,529,4,success,yes
apr,1143,0,unknown,yes
apr,175,1,success,yes
apr,167,3,success,yes
apr,162,5,success,yes
apr,462,1,failure,yes
apr,379,1,success,yes
apr,476,0,unknown,yes
apr,595,1,failure,yes
apr,403,0,unknown,yes
apr,623,0,unknown,yes
apr,224,1,success,yes
apr,554,2,success,yes
apr,499,4,success,yes
apr,263,0,unknown,yes
apr,342,0,unknown,yes
apr,296,1,failure,yes
apr,291,3,success,yes
apr,888,3,success,yes
apr,252,5,other,yes
apr,361,5,success,yes
apr,465,2,success,yes
apr,182,2,success,yes
apr,192,1,failure,yes
apr,1472,4,failure,yes
apr,328,2,success,yes
apr,212,2,success,yes
apr,175,0,unknown,yes
apr,325,7,failure,yes
apr,426,3,other,yes
apr,321,1,other,yes
apr,473,2,failure,yes
apr,370,0,unknown,yes
apr,159,0,unknown,yes
apr,184,2,other,yes
apr,403,1,success,yes
apr,545,8,success,yes
apr,392,1,success,yes
apr,623,3,success,yes
apr,387,0,unknown,yes
apr,226,0,unknown,yes
apr,882,3,success,yes
apr,660,1,failure,yes
apr,388,0,unknown,yes
apr,250,0,unknown,yes
apr,395,1,other,yes
apr,449,1,success,yes
apr,169,2,success,yes
apr,315,2,success,yes
apr,463,0,unknown,yes
apr,262,11,other,yes
apr,183,2,success,yes
apr,551,0,unknown,yes
may,552,2,success,yes
may,361,3,success,yes
may,494,2,success,yes
may,714,0,unknown,yes
may,268,4,success,yes
may,421,2,success,yes
may,153,11,success,yes
may,209,3,success,yes
may,188,0,unknown,yes
may,389,4,success,yes
may,258,7,success,yes
may,338,0,unknown,yes
may,226,2,failure,yes
may,232,4,other,yes
may,510,0,unknown,yes
may,443,0,unknown,yes
may,246,5,success,yes
may,195,3,other,yes
may,243,2,failure,yes
may,292,0,unknown,yes
may,662,2,success,yes
may,300,0,unknown,yes
may,226,4,success,yes
may,211,8,success,yes
may,583,6,success,yes
may,309,1,success,yes
may,171,3,success,yes
may,166,10,success,yes
may,317,5,success,yes
may,411,0,unknown,yes
may,620,0,unknown,yes
may,289,0,unknown,yes
may,260,4,success,yes
may,306,5,success,yes
may,263,2,success,yes
may,216,10,success,yes
may,328,3,success,yes
may,624,0,unknown,yes
may,331,3,success,yes
may,270,0,unknown,yes
may,356,5,success,yes
may,393,1,other,yes
may,234,3,success,yes
may,336,5,success,yes
may,567,4,failure,yes
may,404,2,other,yes
may,526,3,success,yes
may,196,4,success,yes
may,220,1,success,yes
may,700,7,success,yes
may,1205,7,success,yes
may,809,4,success,yes
may,396,0,unknown,yes
may,466,3,success,yes
may,379,10,other,yes
may,376,3,success,yes
may,272,3,success,yes
may,508,0,unknown,yes
may,387,0,unknown,yes
may,336,5,failure,yes
may,353,0,unknown,yes
may,243,1,success,yes
may,327,3,failure,yes
may,30,1,other,yes
may,472,6,success,yes
may,212,0,unknown,yes
may,291,5,other,yes
may,351,0,unknown,yes
may,226,8,success,yes
may,214,0,unknown,yes
may,588,3,failure,yes
may,374,2,other,yes
may,382,7,success,yes
may,341,3,failure,yes
may,699,9,failure,yes
may,323,3,other,yes
may,641,0,unknown,yes
may,681,2,success,yes
may,393,0,unknown,yes
may,272,0,unknown,yes
may,500,2,failure,yes
may,332,0,unknown,yes
may,289,1,success,yes
may,405,2,failure,yes
may,175,7,other,yes
may,236,0,unknown,yes
may,135,11,success,yes
may,530,0,unknown,yes
may,283,5,success,yes
may,93,2,other,yes
may,181,1,success,yes
may,820,0,unknown,yes
may,489,1,failure,yes
may,275,0,unknown,yes
may,417,0,unknown,yes
may,173,4,success,yes
may,473,0,unknown,yes
may,86,0,unknown,yes
may,270,0,unknown,yes
may,775,0,unknown,yes
jun,201,0,unknown,yes
jun,516,5,failure,yes
jun,326,2,failure,yes
jun,154,12,success,yes
jun,347,2,success,yes
jun,296,0,unknown,yes
jun,303,3,success,yes
jun,407,1,success,yes
jun,657,1,success,yes
jun,226,4,success,yes
jun,310,0,unknown,yes
jun,204,3,success,yes
jun,187,2,success,yes
jun,215,6,failure,yes
jun,506,0,unknown,yes
jun,251,0,unknown,yes
jun,206,1,success,yes
jun,712,12,failure,yes
jun,334,0,unknown,yes
jun,163,3,success,yes
jun,874,6,failure,yes
jun,674,0,unknown,yes
jun,278,4,other,yes
jun,434,6,other,yes
jun,187,9,success,yes
jun,245,1,other,yes
jun,661,2,other,yes
jun,270,0,unknown,yes
jun,212,0,unknown,yes
jun,458,8,success,yes
jun,713,0,unknown,yes
jun,293,1,success,yes
jun,563,10,failure,yes
jun,167,6,other,yes
jun,485,0,unknown,yes
jun,619,2,success,yes
jun,379,13,other,yes
jun,910,3,success,yes
jun,243,2,success,yes
jun,208,0,unknown,yes
jun,605,0,unknown,yes
jun,288,3,success,yes
jun,339,2,success,yes
jun,383,19,other,yes
jun,247,0,unknown,yes
jun,169,0,unknown,yes
jun,485,4,failure,yes
jun,176,7,failure,yes
jun,544,0,unknown,yes
jun,301,4,success,yes
jun,252,1,success,yes
jun,867,3,success,yes
jun,706,2,success,yes
jun,342,2,success,yes
jun,339,5,success,yes
jun,671,0,unknown,yes
jun,1207,1,failure,yes
jun,482,2,success,yes
jun,310,0,unknown,yes
jun,213,8,failure,yes
jun,300,3,failure,yes
jun,374,2,success,yes
jun,472,0,unknown,yes
jun,266,3,other,yes
jun,614,9,success,yes
jun,297,4,other,yes
jun,281,6,other,yes
jun,345,3,other,yes
jun,325,1,success,yes
jun,452,0,unknown,yes
jun,363,0,unknown,yes
jun,359,1,success,yes
jun,737,10,other,yes
jun,265,2,failure,yes
jun,401,0,unknown,yes
jun,295,4,success,yes
jun,222,7,failure,yes
jun,205,3,success,yes
jun,660,6,success,yes
jun,271,3,success,yes
jun,167,0,unknown,yes
jun,263,2,failure,yes
jun,275,1,failure,yes
jun,319,0,unknown,yes
jun,301,4,other,yes
jul,561,2,success,yes
jul,304,2,success,yes
jul,423,0,unknown,yes
jul,217,0,unknown,yes
jul,248,0,unknown,yes
jul,667,0,unknown,yes
jul,194,1,success,yes
jul,128,0,unknown,yes
jul,140,8,success,yes
jul,267,0,unknown,yes
jul,335,2,failure,yes
jul,319,0,unknown,yes
jul,396,2,success,yes
jul,386,55,failure,yes
jul,229,6,success,yes
jul,398,2,failure,yes
jul,273,1,success,yes
jul,276,0,unknown,yes
jul,229,2,failure,yes
jul,480,2,success,yes
jul,294,1,failure,yes
jul,411,9,other,yes
jul,250,1,success,yes
jul,968,5,failure,yes
jul,414,0,unknown,yes
jul,449,0,unknown,yes
jul,967,0,unknown,yes
jul,444,0,unknown,yes
jul,344,3,failure,yes
jul,483,7,success,yes
jul,474,0,unknown,yes
jul,464,6,failure,yes
jul,23,0,unknown,yes
jul,67,0,unknown,yes
jul,210,7,other,yes
jul,220,1,failure,yes
jul,537,0,unknown,yes
jul,567,3,success,yes
jul,248,3,failure,yes
jul,305,0,unknown,yes
jul,195,10,success,yes
jul,363,1,failure,yes
jul,617,1,success,yes
jul,475,1,other,yes
jul,317,0,unknown,yes
jul,311,2,success,yes
jul,272,2,success,yes
jul,371,3,other,yes
jul,413,3,success,yes
jul,603,0,unknown,yes
jul,397,0,unknown,yes
jul,817,3,other,yes
jul,247,3,success,yes
jul,276,0,unknown,yes
jul,604,0,unknown,yes
jul,897,0,unknown,yes
jul,287,1,failure,yes
jul,87,2,other,yes
jul,268,2,failure,yes
jul,219,1,success,yes
jul,346,4,success,yes
jul,957,1,success,yes
jul,552,0,unknown,yes
jul,390,5,success,yes
jul,198,4,other,yes
jul,815,3,success,yes
jul,574,3,success,yes
jul,316,10,success,yes
jul,205,0,unknown,yes
jul,241,0,unknown,yes
jul,806,5,success,yes
jul,457,3,other,yes
jul,253,1,success,yes
jul,1148,2,other,yes
jul,173,8,failure,yes
jul,230,2,failure,yes
jul,187,0,unknown,yes
jul,568,0,unknown,yes
jul,204,2,other,yes
jul,178,8,failure,yes
jul,165,1,success,yes
jul,355,0,unknown,yes
jul,1008,0,unknown,yes
jul,316,0,unknown,yes
jul,143,3,other,yes
jul,355,1,success,yes
jul,942,0,unknown,yes
jul,355,3,success,yes
jul,138,4,success,yes
jul,321,0,unknown,yes
jul,248,0,unknown,yes
jul,174,8,other,yes
jul,860,7,success,yes
jul,608,2,success,yes
jul,351,0,unknown,yes
jul,350,7,other,yes
jul,1360,0,unknown,yes
jul,192,17,other,yes
jul,251,1,failure,yes
jul,196,5,failure,yes
jul,396,0,unknown,yes
jul,275,2,success,yes
jul,546,3,failure,yes
jul,414,1,success,yes
jul,423,0,unknown,yes
jul,336,3,success,yes
jul,267,4,failure,yes
jul,606,0,unknown,yes
jul,287,1,success,yes
jul,218,3,success,yes
jul,496,11,success,yes
jul,844,4,failure,yes
jul,471,0,unknown,yes
jul,817,0,unknown,yes
jul,462,4,success,yes
jul,388,1,success,yes
jul,211,4,other,yes
jul,301,0,unknown,yes
jul,169,2,success,yes
jul,332,3,failure,yes
jul,349,2,success,yes
jul,200,2,failure,yes
jul,426,3,success,yes
jul,268,0,unknown,yes
jul,519,9,failure,yes
jul,270,1,success,yes
jul,417,4,success,yes
jul,478,1,failure,yes
jul,292,2,success,yes
jul,852,11,success,yes
jul,367,2,success,yes
jul,1005,10,success,yes
jul,283,2,other,yes
aug,196,23,other,yes
aug,868,4,failure,yes
aug,108,1,success,yes
aug,317,2,failure,yes
aug,341,3,success,yes
aug,428,8,success,yes
aug,248,2,success,yes
aug,249,0,unknown,yes
aug,482,0,unknown,yes
aug,187,6,success,yes
aug,261,2,failure,yes
aug,279,4,success,yes
aug,113,1,failure,yes
aug,654,0,unknown,yes
aug,392,3,success,yes
aug,417,1,other,yes
aug,288,8,success,yes
aug,651,7,success,yes
aug,178,1,success,yes
aug,250,2,success,yes
aug,291,0,unknown,yes
aug,180,3,success,yes
aug,198,2,success,yes
aug,462,4,success,yes
aug,296,4,other,yes
aug,476,9,success,yes
aug,561,3,failure,yes
aug,118,3,success,yes
aug,470,3,success,yes
aug,504,1,success,yes
aug,274,6,success,yes
aug,172,8,success,yes
aug,480,0,unknown,yes
aug,306,2,other,yes
aug,318,6,failure,yes
aug,326,1,failure,yes
aug,736,0,unknown,yes
aug,245,10,failure,yes
aug,215,0,unknown,yes
aug,270,15,failure,yes
aug,323,0,unknown,yes
aug,303,4,success,yes
aug,258,4,success,yes
aug,304,0,unknown,yes
aug,562,3,success,yes
aug,178,2,success,yes
aug,174,3,failure,yes
aug,356,1,other,yes
aug,366,9,success,yes
aug,221,0,unknown,yes
aug,744,4,other,yes
aug,245,0,unknown,yes
aug,239,0,unknown,yes
aug,628,2,failure,yes
aug,265,8,success,yes
aug,245,0,unknown,yes
aug,503,0,unknown,yes
aug,447,2,failure,yes
aug,493,14,success,yes
aug,263,7,failure,yes
aug,304,1,success,yes
aug,507,2,success,yes
aug,223,4,failure,yes
aug,317,1,failure,yes
aug,520,2,success,yes
aug,146,2,failure,yes
aug,1363,0,unknown,yes
aug,425,2,success,yes
aug,632,6,other,yes
aug,329,8,success,yes
aug,233,1,success,yes
aug,237,6,success,yes
aug,361,2,success,yes
aug,370,7,success,yes
aug,248,7,success,yes
aug,235,4,success,yes
aug,345,20,failure,yes
aug,352,2,failure,yes
aug,323,4,success,yes
aug,357,2,success,yes
aug,175,10,success,yes
aug,411,0,unknown,yes
aug,361,0,unknown,yes
aug,1226,0,unknown,yes
aug,504,10,success,yes
aug,312,1,success,yes
aug,265,5,success,yes
aug,261,1,success,yes
aug,461,0,unknown,yes
aug,222,0,unknown,yes
aug,633,2,other,yes
aug,394,0,unknown,yes
aug,287,3,success,yes
aug,199,8,other,yes
aug,211,4,success,yes
aug,239,1,other,yes
aug,205,9,success,yes
aug,265,4,success,yes
aug,418,5,success,yes
aug,1120,0,unknown,yes
aug,253,0,unknown,yes
aug,443,3,failure,yes
aug,634,5,other,yes
aug,34,0,unknown,yes
sep,222,0,unknown,yes
sep,840,3,success,yes
sep,729,3,failure,yes
sep,300,3,other,yes
sep,481,1,failure,yes
sep,199,14,success,yes
sep,193,1,success,yes
sep,400,0,unknown,yes
sep,265,2,success,yes
sep,238,0,unknown,yes
sep,293,3,success,yes
sep,532,2,success,yes
sep,1440,1,failure,yes
sep,291,0,unknown,yes
sep,362,3,other,yes
sep,799,0,unknown,yes
sep,404,4,success,yes
sep,382,3,success,yes
sep,431,3,success,yes
sep,252,2,success,yes
sep,219,2,success,yes
sep,310,4,failure,yes
sep,194,6,failure,yes
sep,245,0,unknown,yes
sep,369,5,other,yes
sep,255,1,success,yes
sep,312,0,unknown,yes
sep,415,3,other,yes
sep,908,9,success,yes
sep,337,1,success,yes
sep,201,0,unknown,yes
sep,288,0,unknown,yes
sep,492,5,other,yes
sep,638,3,success,yes
sep,210,3,success,yes
sep,220,3,success,yes
sep,246,3,success,yes
sep,630,0,unknown,yes
sep,708,5,success,yes
sep,358,1,success,yes
sep,606,13,success,yes
sep,1081,0,unknown,yes
sep,216,5,success,yes
sep,261,1,success,yes
sep,1405,3,failure,yes
sep,679,0,unknown,yes
sep,430,0,unknown,yes
sep,202,0,unknown,yes
sep,209,8,success,yes
sep,305,2,failure,yes
sep,204,1,success,yes
